"Item Code",Position,Description,Type,"Interval Months","Interval Hours","Interval Landings","Adjusted Interval","Part Number","Part Serial","Last Completed Date","Last Completed Hours","Last Completed Landings","Last Completed City","Due Next Date","Due Next Hours","Due Next Landings","Time Remaining","Hours Remaining","Landings Remaining",Status,"Status Note"
"72-3239 R3	",E2**R,"HP COMPRESSOR RADIAL IMPELLER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3241	",E1**L,"BEARING REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3241	",E2**R,"BEARING REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3252	",E1**L,"2ND STAGE LP TURBINE DISK INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3252	",E2**R,"2ND STAGE LP TURBINE DISK INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3252 R1	",E1**L,"2ND STAGE LP TURBINE DISK INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3252 R1	",E2**R,"2ND STAGE LP TURBINE DISK INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3252 R2	",E1**L,"2ND STAGE LP TURBINE DISK INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3252 R2	",E2**R,"2ND STAGE LP TURBINE DISK INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3254	",E1**L,"HP TURBINE SEGMENT & SPACER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3254	",E2**R,"HP TURBINE SEGMENT & SPACER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3254 R1	",E1**L,"HP TURBINE SEGMENT & SPACER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3254 R1	",E2**R,"HP TURBINE SEGMENT & SPACER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3255	",E1**L,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3255	",E2**R,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3256	",E1**L,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3256	",E2**R,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3257	",E1**L,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3257	",E2**R,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3258	",E1**L,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3258	",E2**R,"BEARING INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3266	",E1**L,"HP TURBINE NOZZLE RETAINER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3266	",E2**R,"HP TURBINE NOZZLE RETAINER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3268	",E1**L,"1ST & 2ND STAGE LP TURBINE ROTOR DISK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3268	",E2**R,"1ST & 2ND STAGE LP TURBINE ROTOR DISK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3269	",E1**L,"STEPPED SEAL PLATE & HP SHAFT COUPLING",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3269	",E2**R,"STEPPED SEAL PLATE & HP SHAFT COUPLING",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3274	",E1**L,"RING GEAR INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3274	",E2**R,"RING GEAR INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3274 R1	",E1**L,"RING GEAR INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3274 R1	",E2**R,"RING GEAR INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3278	",E1**L,"ENGINE CONVERT 3074400 TO 3073400",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3278	",E2**R,"ENGINE CONVERT 3074400 TO 3073400",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3278 R1	",E1**L,"ENGINE CONVERT 3074400 TO 3073400",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3278 R1	",E2**R,"ENGINE CONVERT 3074400 TO 3073400",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3278 R2	",E1**L,"ENGINE CONVERT 3074400 TO 3073400",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3278 R2	",E2**R,"ENGINE CONVERT 3074400 TO 3073400",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3280	",E1**L,"COMPRESSOR INTERSTAGE DIFFUSER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3280	",E2**R,"COMPRESSOR INTERSTAGE DIFFUSER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3280 R1	",E1**L,"COMPRESSOR INTERSTAGE DIFFUSER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3280 R1	",E2**R,"COMPRESSOR INTERSTAGE DIFFUSER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3281	",E1**L,"1ST STAGE TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3281	",E2**R,"1ST STAGE TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3281 R1	",E1**L,"1ST STAGE TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3281 R1	",E2**R,"1ST STAGE TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3283	",E1**L,"2ND STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3283	",E2**R,"2ND STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3283 R1	",E1**L,"2ND STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3283 R1	",E2**R,"2ND STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3285	",E1**L,"ENGINE CONVERT 3073400 TO 3074400-2",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3285	",E2**R,"ENGINE CONVERT 3073400 TO 3074400-2",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3287	",E1**L,"ACCESSORY DRIVE GEARBOX HOUSING REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3287	",E2**R,"ACCESSORY DRIVE GEARBOX HOUSING REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3288	",E1**L,"ENGINE NAMEPLATE POSITIVE RETENTION",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3288	",E2**R,"ENGINE NAMEPLATE POSITIVE RETENTION",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3293	",E1**L,"TRANSFER GEARBOX TOWER SHAFT HOUSING",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3293 R1	",E1**L,"TRANSFER GEARBOX TOWER SHAFT HOUSING",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3293 R1	",E2**R,"TRANSFER GEARBOX TOWER SHAFT HOUSING",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3297	",E1**L,"1ST STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3297	",E2**R,"1ST STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3297 R1	",E1**L,"1ST STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3297 R1	",E2**R,"1ST STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3297 R2	",E1**L,"1ST STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3297 R2	",E2**R,"1ST STAGE LP TURBINE DISK REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299	",E1**L,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299	",E2**R,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299 R1	",E1**L,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299 R1	",E2**R,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299 R2	",E1**L,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299 R2	",E2**R,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299 R3	",E1**L,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3299 R3	",E2**R,"2ND STAGE LP TURBINE NOZZLE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3304	",E1**L,"FAN DISK NUT REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3304	",E2**R,"FAN DISK NUT REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3307	",E1**L,"ENGINE CONVERT TFE731-3BR TO 3C",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"72-3307	",E2**R,"ENGINE CONVERT TFE731-3BR TO 3C",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"72-3307 R1	",E1**L,"ENGINE CONVERT TFE731-3BR TO 3C",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"72-3307 R1	",E2**R,"ENGINE CONVERT TFE731-3BR TO 3C",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"72-3307 R2	",E1**L,"ENGINE CONVERT TFE731-3BR TO 3C",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"72-3307 R2	",E2**R,"ENGINE CONVERT TFE731-3BR TO 3C",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"72-3309	",E1**L,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R1	",E1**L,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R1	",E2**R,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R2	",E1**L,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R2	",E2**R,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R3	",E1**L,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R3	",E2**R,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R4	",E1**L,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R4	",E2**R,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R5	",E1**L,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3309 R5	",E2**R,"TURBINE INTERSTAGE TRANSITION DUCTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3320	",E1**L,"WIRING HARNESS REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3320	",E2**R,"WIRING HARNESS REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3322	",E1**L,"COMPRESSOR INTERSTAGE DIFFUSER PORT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3322	",E2**R,"COMPRESSOR INTERSTAGE DIFFUSER PORT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3322 R1	",E1**L,"COMPRESSOR INTERSTAGE DIFFUSER PORT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3322 R1	",E2**R,"COMPRESSOR INTERSTAGE DIFFUSER PORT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3346	",E1**L,"WELD TITANIUM STRIPS TO VANE ENDS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3346	",E2**R,"WELD TITANIUM STRIPS TO VANE ENDS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3346 R1	",E1**L,"WELD TITANIUM STRIPS TO VANE ENDS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3346 R1	",E2**R,"WELD TITANIUM STRIPS TO VANE ENDS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3349	",E1**L,"LP TURBINE SECONDARY COOLING AIR FLOW",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3349	",E2**R,"LP TURBINE SECONDARY COOLING AIR FLOW",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367	",E1**L,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367	",E2**R,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367 R1	",E1**L,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367 R1	",E2**R,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367 R2	",E1**L,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367 R2	",E2**R,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367 R3	",E1**L,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3367 R3	",E2**R,"A5 NOZZLE THROAT OPENING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3369	",E1**L,"A5 NOZZLE THROAT OPENING ADJUST",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3369	",E2**R,"A5 NOZZLE THROAT OPENING ADJUST",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3369 R1	",E1**L,"A5 NOZZLE THROAT OPENING ADJUST",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3369 R1	",E2**R,"A5 NOZZLE THROAT OPENING ADJUST",sbsl,,,,,,,,0,0,,,0,0,,,,,
"72-3369 R2	",E1**L,"A5 NOZZLE THROAT OPENING ADJUST",sbsl,,,,,,,,0,0,,,0,0,,,,,
